rho,t_sweep,t_scaled,A_COM_MSD_mean,A_COM_MSD_sem,B_COM_MSD_mean,B_COM_MSD_sem,Full_COM_MSD_mean,Full_COM_MSD_sem
2.000000000000000000e+00,1.926700000000000000e+04,1.926700000000000079e+00,3.204213692129995366e+02,8.299676833457100500e+00,2.980130321217562823e+02,8.639057502603371574e+00,2.923896358225788958e+02,8.399037679420228386e+00
2.000000000000000000e+00,1.960600000000000000e+04,1.960599999999999898e+00,3.257742993095158113e+02,8.519769507177505474e+00,3.034348523243298246e+02,8.873085032785620996e+00,2.977701493242257698e+02,8.627684411026953271e+00
2.000000000000000000e+00,1.995200000000000000e+04,1.995200000000000085e+00,3.312543708647910989e+02,8.751229669577806902e+00,3.089996284963623339e+02,9.114545200776950296e+00,3.032743211696202934e+02,8.865984101262474937e+00
2.000000000000000000e+00,2.030300000000000000e+04,2.030299999999999994e+00,3.367481340344933187e+02,8.984305462381680485e+00,3.145538361505638250e+02,9.364690576778098574e+00,3.088196834098546333e+02,9.109579017477066998e+00
2.000000000000000000e+00,2.066100000000000000e+04,2.066100000000000048e+00,3.423455620892177080e+02,9.211181276242104587e+00,3.202397625111462389e+02,9.624726194036604454e+00,3.144547117621859229e+02,9.355438377156056973e+00
2.000000000000000000e+00,2.102500000000000000e+04,2.102500000000000036e+00,3.480600258547333397e+02,9.459544842922651853e+00,3.259937449124143996e+02,9.895712782151575126e+00,3.201679854192821608e+02,9.614469815635905192e+00
2.000000000000000000e+00,2.139500000000000000e+04,2.139499999999999957e+00,3.538913550010578888e+02,9.706301217972319151e+00,3.318239076620891410e+02,1.017430065793583260e+01,3.260024308975293934e+02,9.877470236780903079e+00
2.000000000000000000e+00,2.177200000000000000e+04,2.177200000000000024e+00,3.596683155562374168e+02,9.966225768135112517e+00,3.377856409327315532e+02,1.046087872969311405e+01,3.319226037454565130e+02,1.014779419271826555e+01
2.000000000000000000e+00,2.215500000000000000e+04,2.215500000000000025e+00,3.655154469321675492e+02,1.023295716592852500e+01,3.438943124388796377e+02,1.075638714537882734e+01,3.379578863575019341e+02,1.042444681721192445e+01
2.000000000000000000e+00,2.254600000000000000e+04,2.254599999999999937e+00,3.715333050745171022e+02,1.050776063589743714e+01,3.501813583634297515e+02,1.105922390457888405e+01,3.441487425551693491e+02,1.071070997871667529e+01
2.000000000000000000e+00,2.294300000000000000e+04,2.294299999999999784e+00,3.775393750343410488e+02,1.079157175980901329e+01,3.565774365142495412e+02,1.136368659774240619e+01,3.504276730118461387e+02,1.100475608214200562e+01
2.000000000000000000e+00,2.334700000000000000e+04,2.334700000000000220e+00,3.837652711949463082e+02,1.106867816574417773e+01,3.630499397204397951e+02,1.166326232441327804e+01,3.568442119263048653e+02,1.129875760654682537e+01
2.000000000000000000e+00,2.375800000000000000e+04,2.375799999999999912e+00,3.902519928365961732e+02,1.135503041132236035e+01,3.695860502354749997e+02,1.195885396285843072e+01,3.634129303008228931e+02,1.159068486706915380e+01
2.000000000000000000e+00,2.417700000000000000e+04,2.417699999999999960e+00,3.969540892956375160e+02,1.165712040845986230e+01,3.763121221036146835e+02,1.225815041614377954e+01,3.701346108648381801e+02,1.189369981495136663e+01
2.000000000000000000e+00,2.460300000000000000e+04,2.460300000000000153e+00,4.037675565039020853e+02,1.195794318648726673e+01,3.831900499446228991e+02,1.256606668872835364e+01,3.769592852647320456e+02,1.220164753389878953e+01
2.000000000000000000e+00,2.503600000000000000e+04,2.503600000000000048e+00,4.107362998213827154e+02,1.227919715759846397e+01,3.901803564448042607e+02,1.287587359167470957e+01,3.839098035076995643e+02,1.251681667393797959e+01
2.000000000000000000e+00,2.547700000000000000e+04,2.547699999999999854e+00,4.179240643789232763e+02,1.261267875853399190e+01,3.972485468719358437e+02,1.318943804109269458e+01,3.910103743279128707e+02,1.284218398490072310e+01
2.000000000000000000e+00,2.592600000000000000e+04,2.592600000000000016e+00,4.252800011656919992e+02,1.294166665685812667e+01,4.044733472929896152e+02,1.350559917706414481e+01,3.982848172555856081e+02,1.316556250495392177e+01
2.000000000000000000e+00,2.638300000000000000e+04,2.638300000000000090e+00,4.327395155008336474e+02,1.327178302814029109e+01,4.118236851806892105e+02,1.382276437495512411e+01,4.056687976261212043e+02,1.348902770780423133e+01
2.000000000000000000e+00,2.684700000000000000e+04,2.684699999999999864e+00,4.401761463785907722e+02,1.360481066617144030e+01,4.192791089919332421e+02,1.414008016249375643e+01,4.131174775468252278e+02,1.381317941690306306e+01
2.000000000000000000e+00,2.732000000000000000e+04,2.732000000000000206e+00,4.476662080351523514e+02,1.394322675916887988e+01,4.268819393442534533e+02,1.447115689744481770e+01,4.206925728574437926e+02,1.414774190808259924e+01
2.000000000000000000e+00,2.780100000000000000e+04,2.780100000000000016e+00,4.552850846260524236e+02,1.429094548137362075e+01,4.345862183486520962e+02,1.481045243251747934e+01,4.283950307057165787e+02,1.448867768443418313e+01
2.000000000000000000e+00,2.829100000000000000e+04,2.829099999999999948e+00,4.631302283877678292e+02,1.463744551495467761e+01,4.424052020231388269e+02,1.515893656851940818e+01,4.361966105257764639e+02,1.483768393953648079e+01
2.000000000000000000e+00,2.879000000000000000e+04,2.879000000000000004e+00,4.709630643849038734e+02,1.501173771824944403e+01,4.504240393713967023e+02,1.551575512142547986e+01,4.440915488150247938e+02,1.520697650647951704e+01
2.000000000000000000e+00,2.929700000000000000e+04,2.929699999999999971e+00,4.788947172670303303e+02,1.538505045248228065e+01,4.585210092577909222e+02,1.588614139991184082e+01,4.520802513205445052e+02,1.558538683221984833e+01
2.000000000000000000e+00,2.981300000000000000e+04,2.981300000000000061e+00,4.869521583742400139e+02,1.575773765213269861e+01,4.667420974822325093e+02,1.626027977487871468e+01,4.601967384029871937e+02,1.596208559942441241e+01
2.000000000000000000e+00,3.033800000000000000e+04,3.033799999999999830e+00,4.950707424524332509e+02,1.615218546402152100e+01,4.750132876351027562e+02,1.665187918806515910e+01,4.684466075802957334e+02,1.635409034418535157e+01
2.000000000000000000e+00,3.087200000000000000e+04,3.087200000000000166e+00,5.035481938357283980e+02,1.657741000045847102e+01,4.834244452237455221e+02,1.704495921321739971e+01,4.768899601772922097e+02,1.675733061183847639e+01
2.000000000000000000e+00,3.141600000000000000e+04,3.141599999999999948e+00,5.120415087357433777e+02,1.702987118346808515e+01,4.918881123442435523e+02,1.744791031103128276e+01,4.853437976885495573e+02,1.718101368500945370e+01
2.000000000000000000e+00,3.197000000000000000e+04,3.197000000000000064e+00,5.206541737396339613e+02,1.749689201659732873e+01,5.003693633382923167e+02,1.786433870719484673e+01,4.938688624440055719e+02,1.761817915496300557e+01
2.000000000000000000e+00,3.253300000000000000e+04,3.253299999999999859e+00,5.291680441330903477e+02,1.796918759356972117e+01,5.089983594184868139e+02,1.828847559466679584e+01,5.025053165690019341e+02,1.805863366112826185e+01
2.000000000000000000e+00,3.310600000000000000e+04,3.310599999999999987e+00,5.378080836877833235e+02,1.843784218458799984e+01,5.176902592998674209e+02,1.871345787464952792e+01,5.112244634447361022e+02,1.849800291189723112e+01
2.000000000000000000e+00,3.368900000000000000e+04,3.368900000000000006e+00,5.467450704806877866e+02,1.890133580998718443e+01,5.264970510841862961e+02,1.915187332159548461e+01,5.201030090446218992e+02,1.894180470038715924e+01
2.000000000000000000e+00,3.428300000000000000e+04,3.428300000000000125e+00,5.560529722773572985e+02,1.937524804151837188e+01,5.355561212604827688e+02,1.960692125945053021e+01,5.292517665999076826e+02,1.940938812642171030e+01
2.000000000000000000e+00,3.488600000000000000e+04,3.488599999999999923e+00,5.655694556889760634e+02,1.984185879048941104e+01,5.447734457712708718e+02,2.007541227481205581e+01,5.386087170872320939e+02,1.987963579947593828e+01
2.000000000000000000e+00,3.550100000000000000e+04,3.550100000000000033e+00,5.751309377542769425e+02,2.031937460305790211e+01,5.542502697510936969e+02,2.056442065014714515e+01,5.481177818963443542e+02,2.036492750121060880e+01
2.000000000000000000e+00,3.612600000000000000e+04,3.612600000000000033e+00,5.847002241444826041e+02,2.081047750624777137e+01,5.638296370429073932e+02,2.106725995330028667e+01,5.577230429083465424e+02,2.086223089537255504e+01
2.000000000000000000e+00,3.676300000000000000e+04,3.676299999999999901e+00,5.944790757777359431e+02,2.132164675904105167e+01,5.733082757023381646e+02,2.158702725868223382e+01,5.673911215516138782e+02,2.137291893044810820e+01
2.000000000000000000e+00,3.741000000000000000e+04,3.741000000000000103e+00,6.044558315956178376e+02,2.183768338449714363e+01,5.830402623099178072e+02,2.212672348577263648e+01,5.772321803562306286e+02,2.190623179937090725e+01
2.000000000000000000e+00,3.806900000000000000e+04,3.806900000000000173e+00,6.147890195271446601e+02,2.238623348181785389e+01,5.930016840343341755e+02,2.266916760894557825e+01,5.873129777766265534e+02,2.245872104453428619e+01
2.000000000000000000e+00,3.874000000000000000e+04,3.874000000000000110e+00,6.250417614321016799e+02,2.296460559966194381e+01,6.030639803560247856e+02,2.321325833169594688e+01,5.974795747671472554e+02,2.302256522353101786e+01
2.000000000000000000e+00,3.942200000000000000e+04,3.942200000000000149e+00,6.356686993359559210e+02,2.352549317313621557e+01,6.132466832526384906e+02,2.378415457540527100e+01,6.078606929714950411e+02,2.359900787162177238e+01
2.000000000000000000e+00,4.011700000000000000e+04,4.011700000000000266e+00,6.466604999745253508e+02,2.410548476069445911e+01,6.237660853684961921e+02,2.436622056334529418e+01,6.185143703139567606e+02,2.418388178529627197e+01
2.000000000000000000e+00,4.082300000000000000e+04,4.082300000000000040e+00,6.578213210337085002e+02,2.470116900463136034e+01,6.344688559708980620e+02,2.495102126124288944e+01,6.293352416453971045e+02,2.477398466064254379e+01
2.000000000000000000e+00,4.154300000000000000e+04,4.154300000000000104e+00,6.690008873258337871e+02,2.529773238319740969e+01,6.454556935701890552e+02,2.555260693620541446e+01,6.404371864695410750e+02,2.537033556242086973e+01
2.000000000000000000e+00,4.227400000000000000e+04,4.227400000000000269e+00,6.802151685479994967e+02,2.594544625028148488e+01,6.569111342666235487e+02,2.617433413605711578e+01,6.518453308377830808e+02,2.599788579400053479e+01
2.000000000000000000e+00,4.301900000000000000e+04,4.301899999999999835e+00,6.920155972084066889e+02,2.658465988328217833e+01,6.687954288466181652e+02,2.682618480051589671e+01,6.636592064306499879e+02,2.664243143939690839e+01
2.000000000000000000e+00,4.377700000000000000e+04,4.377699999999999925e+00,7.038440482881135267e+02,2.723765710860219968e+01,6.805882777632625675e+02,2.748470885307390432e+01,6.754793510485225170e+02,2.730205423217244132e+01
2.000000000000000000e+00,4.454800000000000000e+04,4.454799999999999649e+00,7.157216705519753077e+02,2.791619622889583141e+01,6.922443535396497509e+02,2.817501822684861779e+01,6.872673144131172194e+02,2.798466009117459663e+01
2.000000000000000000e+00,4.533300000000000000e+04,4.533299999999999663e+00,7.274447582151199185e+02,2.863831012616734739e+01,7.041185791907562361e+02,2.889058055327063812e+01,6.991150975268095635e+02,2.870559892072144592e+01
2.000000000000000000e+00,4.613100000000000000e+04,4.613100000000000200e+00,7.390478045602633301e+02,2.938462504390968277e+01,7.163923453502455914e+02,2.963657666511823052e+01,7.110796039359498764e+02,2.945259237290756005e+01
2.000000000000000000e+00,4.694400000000000000e+04,4.694399999999999906e+00,7.511130448366183145e+02,3.014896910263517427e+01,7.288714219110228214e+02,3.040570074333719930e+01,7.233313974610625792e+02,3.022103796265770370e+01
2.000000000000000000e+00,4.777100000000000000e+04,4.777099999999999902e+00,7.632478710530104991e+02,3.096090578867489995e+01,7.413777706878966001e+02,3.121192133292345261e+01,7.357107746864427327e+02,3.103588311522601728e+01
2.000000000000000000e+00,4.861200000000000000e+04,4.861200000000000188e+00,7.756972670529453353e+02,3.181416382049020442e+01,7.539702859140609235e+02,3.207405459919750967e+01,7.482465624327762725e+02,3.189201886252654816e+01
2.000000000000000000e+00,4.946900000000000000e+04,4.946900000000000297e+00,7.885232156965721515e+02,3.274194139396094272e+01,7.668351708920037026e+02,3.298861264183475583e+01,7.610509424024213558e+02,3.281203778280032424e+01
2.000000000000000000e+00,5.034000000000000000e+04,5.033999999999999808e+00,8.017305562517658473e+02,3.370609391129440269e+01,7.801274586181498307e+02,3.392414300472207600e+01,7.742919445808176988e+02,3.376601473232564388e+01
2.000000000000000000e+00,5.122700000000000000e+04,5.122700000000000031e+00,8.154391591687120808e+02,3.469478428513853885e+01,7.935861314204613564e+02,3.490210837829736334e+01,7.878229429857314017e+02,3.475238121097076771e+01
2.000000000000000000e+00,5.212900000000000000e+04,5.212900000000000311e+00,8.298090012198051681e+02,3.571520093137544904e+01,8.073198587527044765e+02,3.590307988441130504e+01,8.018030012177139270e+02,3.576538695704465454e+01
2.000000000000000000e+00,5.304800000000000000e+04,5.304800000000000182e+00,8.443674363715676918e+02,3.676789405325099835e+01,8.212695784872597642e+02,3.693593745023365216e+01,8.160883418377711678e+02,3.681344926603718193e+01
2.000000000000000000e+00,5.398200000000000000e+04,5.398200000000000109e+00,8.591717691389233096e+02,3.782422923730447906e+01,8.352317918958682412e+02,3.796202634175212154e+01,8.304428573256541313e+02,3.785625814223632801e+01
2.000000000000000000e+00,5.493300000000000000e+04,5.493299999999999628e+00,8.740071502170915210e+02,3.893545842699870718e+01,8.494728504913664437e+02,3.902377833123061635e+01,8.450002133852093493e+02,3.893949160612486082e+01
2.000000000000000000e+00,5.590100000000000000e+04,5.590099999999999625e+00,8.889503403775950119e+02,4.002810398286948157e+01,8.641051741428698278e+02,4.011985070227882488e+01,8.598087553361355049e+02,4.003136149572328151e+01
2.000000000000000000e+00,5.688500000000000000e+04,5.688500000000000334e+00,9.043692763113233468e+02,4.115603957775938682e+01,8.790551950965898413e+02,4.127111322623513701e+01,8.750709177593505501e+02,4.116696852150110431e+01
2.000000000000000000e+00,5.788800000000000000e+04,5.788800000000000168e+00,9.202640881382258158e+02,4.234265200699079656e+01,8.942948359292074656e+02,4.246574494258486254e+01,8.907393835002737887e+02,4.235317263577655211e+01
2.000000000000000000e+00,5.890700000000000000e+04,5.890699999999999825e+00,9.367674088137968056e+02,4.358830485745632188e+01,9.102231073002881203e+02,4.372418702789556022e+01,9.069266791159701597e+02,4.359681607431532768e+01
2.000000000000000000e+00,5.994500000000000000e+04,5.994500000000000384e+00,9.534703162594395280e+02,4.490296545117541882e+01,9.266750378997602411e+02,4.506723581067837614e+01,9.234627293924581863e+02,4.493145427997934860e+01
2.000000000000000000e+00,6.100100000000000000e+04,6.100100000000000300e+00,9.701256473224107140e+02,4.626549195968551942e+01,9.434988380682816569e+02,4.641030479384100005e+01,9.401774592599315383e+02,4.628957558971666231e+01
2.000000000000000000e+00,6.207500000000000000e+04,6.207499999999999574e+00,9.872561412906233045e+02,4.769527346344214180e+01,9.610436938855938251e+02,4.777516589622457133e+01,9.574436278571038201e+02,4.767703348211078662e+01
2.000000000000000000e+00,6.316900000000000000e+04,6.316900000000000404e+00,1.005121815745834510e+03,4.915877563604301770e+01,9.787357625080600201e+02,4.918211765597260410e+01,9.751201575275121058e+02,4.910583319201133889e+01
2.000000000000000000e+00,6.428200000000000000e+04,6.428200000000000358e+00,1.023088612383798477e+03,5.068733310798002378e+01,9.964472877993263182e+02,5.061745308036379498e+01,9.928948522954616465e+02,5.057927701659761510e+01
2.000000000000000000e+00,6.541400000000000000e+04,6.541400000000000325e+00,1.040821953680288516e+03,5.224998977998717464e+01,1.014392949542816154e+03,5.215225177174806959e+01,1.010791944731101125e+03,5.212640519957574270e+01
2.000000000000000000e+00,6.656600000000000000e+04,6.656600000000000072e+00,1.058743286748720948e+03,5.387750387914979910e+01,1.032554925108114503e+03,5.369526122119425793e+01,1.028851434875874247e+03,5.370539742239708403e+01
